Cycle,Time Measured(Sec),Voltage Measured(V),Current Measured,Temperature Measured,Capacity(Ah),SampleId
117,2928.454,3.3309398110000004,0.000478709,40.2797666,1.513605019,B0007
117,2776.3909999999996,3.4745531510000003,0.00130972,34.45010431,1.36471689,B0018
118,2929.375,3.604384847,-0.002697482,35.37035355,1.353269091,B0006
118,2929.375,3.3252862810000003,-0.0036961999999999997,40.62025062,1.5139470609999999,B0007
118,2766.5159999999996,3.478489619,0.002093335,34.35230627,1.358985474,B0018
119,2946.031,3.5929395910000004,-0.000289704,35.35792668,1.384160574,B0006
119,2946.031,3.275520043,-0.003494425,40.35266928,1.533959919,B0007
119,2751.5159999999996,3.487993649,0.0004903819999999999,34.04759298,1.346230876,B0018
120,2955.438,3.586261533,-0.002696693,35.88749242,1.405146779,B0006
120,2955.438,3.3087722669999997,-0.00269553,39.9268734,1.53913728,B0007
120,2848.8590000000004,3.42798943,-0.000922651,34.20414157,1.4268427819999998,B0018
121,2937.625,3.599373322,-0.004809369,35.41362625,1.3787190230000002,B0006
121,2937.625,3.301562663,-0.003331917,40.02531718,1.5236247969999999,B0007
121,2840.0159999999996,3.443976989,-0.003077625,34.2408403,1.4064481480000002,B0018
122,2929.078,3.6133133710000003,-0.003695633,34.8666265,1.368265778,B0006
122,2929.078,3.329412894,-0.002508028,39.49862235,1.5135813040000001,B0007
122,2817.375,3.434590579,-0.002452075,34.62535461,1.3934907490000001,B0018
123,2918.375,3.612916401,0.002448165,34.90046553,1.35731513,B0006
123,2918.375,3.3330073089999996,-0.00396366,39.42127525,1.507785075,B0007
123,2809.2340000000004,3.4630520369999997,0.001465801,34.24811722,1.388249351,B0018
124,2919.812,3.6230767619999997,-0.004482878,34.62406487,1.3524934640000001,B0006
124,2919.812,3.347244065,-0.001901545,39.25911145,1.503196068,B0007
124,2791.187,3.4638112910000003,-0.001023128,34.28115361,1.370187834,B0018
125,2900.422,3.622541001,-0.000372572,34.74761765,1.347409915,B0006
125,2900.422,3.338319208,-0.005666858,39.35985985,1.49782206,B0007
125,2794.0159999999996,3.473054155,0.002647014,34.20157183,1.379695167,B0018
126,2901.375,3.6262759,-0.0006780460000000001,34.60698634,1.3370075129999999,B0006
126,2901.375,3.3540043460000004,0.000732772,39.16140981,1.492848535,B0007
126,2774.719,3.4494830939999996,0.007893734,34.92065208,1.3686586319999998,B0018
127,2901.187,3.630939582,-0.002562553,34.37583933,1.331235297,B0006
127,2901.187,3.37018027,0.000204346,38.85264793,1.49241439,B0007
127,2777.844,3.459275126,-0.00345053,35.17385755,1.3627371780000002,B0018
128,2891.64,3.636652152,-0.003752025,34.21509258,1.325930378,B0006
128,2891.64,3.346043334,-0.00111913,39.25240516,1.4874827769999999,B0007
128,2781.125,3.484328702,-0.0013408279999999999,34.92470595,1.3634051130000002,B0018
129,2882.906,3.633648675,0.000971063,34.40452575,1.321578744,B0006
129,2882.906,3.3518687039999997,-0.000360717,39.16149931,1.482535149,B0007
129,2760.906,3.481460723,0.002415235,34.8059821,1.351864604,B0018
130,2883.265,3.640852642,-0.003630999,34.27105539,1.321225074,B0006
130,2883.265,3.3712610389999997,-0.0019608629999999998,38.91377877,1.4827874319999998,B0007
130,2753.25,3.4577322089999996,2.95e-05,35.08177025,1.354796973,B0018
131,2882.969,3.646304145,-0.001610589,34.099498700000005,1.31564853,B0006
131,2882.969,3.363638144,-0.002452157,39.03510682,1.47697118,B0007
131,2742.843,3.4772767389999997,-0.001940069,34.58165954,1.3410514409999998,B0018
132,2891.656,3.643185525,-0.005161247,34.34747481,1.32090257,B0006
132,2891.656,3.358875203,-0.001565044,38.81118982,1.481901555,B0007
133,2901.25,3.630091792,-0.006681833000000001,34.64277824,1.347432877,B0006
133,2901.25,3.3421591189999997,-0.000907004,39.34594909,1.49813662,B0007
134,2891.703,3.644383145,-0.003068345,34.12594283,1.3260128070000001,B0006
134,2891.703,3.35655944,-0.0013002369999999999,39.11711609,1.482077521,B0007
135,2883.0159999999996,3.647724843,-0.004687032,33.88737678,1.310118678,B0006
135,2883.0159999999996,3.353642353,0.00046461800000000003,39.06638461,1.477115531,B0007
136,2873.453,3.6547588810000002,-0.005159108,33.56218508,1.305216202,B0006
136,2873.453,3.356800601,-0.00127582,38.96679966,1.4720772780000002,B0007
137,2874.031,3.6498482169999997,-0.0036322570000000003,33.97512947,1.300406195,B0006
137,2874.031,3.377870432,0.0016237520000000002,38.87062732,1.472248014,B0007
138,2874.2340000000004,3.654795053,-0.003771132,33.99383111,1.3002357359999999,B0006
138,2874.2340000000004,3.370719092,-7.38e-06,39.1066106,1.4670106669999998,B0007
139,2864.9840000000004,3.6551969210000004,-0.001608593,33.80021083,1.2895066720000001,B0006
139,2864.9840000000004,3.376335973,-0.002895088,38.88228667,1.46176725,B0007
140,2855.093,3.660920185,-0.0036793390000000002,33.39907835,1.279253057,B0006
140,2855.093,3.377108292,-0.00080915,38.73206806,1.456695267,B0007
141,2855.625,3.666550646,-0.003249394,33.17152279,1.279207817,B0006
141,2855.625,3.394007024,-0.0019951229999999997,38.39540666,1.4513549730000002,B0007
142,2855.594,3.66483042,-0.001290471,33.525892999999996,1.2740367609999999,B0006
142,2855.594,3.389807417,-0.005237508,38.72040764,1.451615926,B0007
143,2847.437,3.6670708419999998,-0.002417411,33.4843476,1.274127392,B0006
143,2847.437,3.3952983010000004,-0.0033538609999999996,38.50808797,1.4468161330000002,B0007
144,2847.36,3.671063897,-0.001914485,33.05127195,1.263763943,B0006
144,2847.36,3.3858376139999997,-0.005039734000000001,38.65340097,1.446757061,B0007
145,2837.328,3.675527991,-0.000216241,32.79536153,1.258137369,B0006
145,2837.328,3.3898811610000004,-0.00341931,38.45953434,1.4413797480000001,B0007
146,2837.281,3.672911707,-0.004899847,32.87846637,1.2532598640000001,B0006
146,2837.281,3.407342175,0.00213155,38.11383483,1.436245625,B0007
147,2838.515,3.672942608,-0.001504248,33.21432606,1.253231332,B0006
147,2838.515,3.400524264,-0.000804756,38.40789275,1.436815415,B0007
148,2828.328,3.676426872,0.001852841,33.01008607,1.248087496,B0006
148,2828.328,3.38784771,-0.004555406,38.73894486,1.436294515,B0007
149,2838.265,3.6787483489999997,-0.003839721,32.83266948,1.253435428,B0006
149,2838.265,3.379845055,-0.003039243,38.44322382,1.4418575319999998,B0007
150,2864.547,3.666024381,-0.00583602,33.95920158,1.2898048770000001,B0006
150,2864.547,3.3659558389999997,-0.002495025,38.59565538,1.4672063480000002,B0007
151,2846.39,3.673517843,-0.007744798000000001,33.66715541,1.263540202,B0006
151,2846.39,3.36102938,-0.002602624,38.84706977,1.4518640369999998,B0007
152,2837.969,3.6792653260000003,-0.003067855,33.29047667,1.247976171,B0006
152,2837.969,3.38875326,-0.002355452,38.30628246,1.447137975,B0007
153,2838.156,3.68100053,-0.00106199,33.06772145,1.232120288,B0006
153,2838.156,3.40106273,-0.00194117,38.10008405,1.4417905869999998,B0007
154,2829.843,3.6816210660000004,-0.005584675,33.05886239,1.227113767,B0006
154,2829.843,3.403129377,-0.009388274,38.06252865,1.431630948,B0007
155,2829.625,3.687058047,-0.00209957,32.80619309,1.221739758,B0006
155,2829.625,3.391848207,-0.0017819779999999998,38.35118171,1.431808425,B0007
156,2819.437,3.6866096230000003,-0.0028067409999999997,32.85539211,1.2111026790000001,B0006
156,2819.437,3.402983453,-0.002329795,38.13413917,1.426256259,B0007
157,2819.579,3.6886642289999996,-0.003269487,32.72492218,1.2056159770000001,B0006
157,2819.579,3.4181159639999996,-0.001066096,37.85713114,1.426087753,B0007
158,2810.672,3.68942793,-0.003816675,32.76928329,1.200893626,B0006
158,2810.672,3.398949188,0.000583551,38.28908688,1.421263351,B0007
159,2811.485,3.691557712,-0.002046824,32.59685985,1.190590399,B0006
159,2811.485,3.417481499,-0.004969072,37.971968700000005,1.416327275,B0007
160,2802.422,3.692494603,-0.0029304390000000004,32.62058103,1.1851792509999999,B0006
160,2802.422,3.397325968,-0.003392384,38.40397607,1.4165781830000002,B0007
161,2801.625,3.693907128,-0.0013480329999999998,32.54557847,1.179670682,B0006
161,2801.625,3.41769383,9.96e-05,38.04807932,1.4108401730000002,B0007
162,2802.031,3.694626214,-0.0052291840000000004,32.43120346,1.174595284,B0006
162,2802.031,3.409762326,-0.0037641790000000003,38.18904506,1.410994963,B0007
163,2793.39,3.696326965,-0.000745692,32.11347323,1.153818332,B0006
163,2793.39,3.4184683760000003,-0.001556774,38.03277235,1.406171429,B0007
164,2793.39,3.697169686,-0.001187803,32.29936288,1.164400956,B0006
164,2793.39,3.410207417,-0.001848419,38.26757391,1.406335848,B0007
165,2792.485,3.6966744869999997,-0.002457139,32.41675406,1.158797495,B0006
165,2792.485,3.428899305,-0.001484263,37.94497591,1.40045524,B0007
166,2802.0159999999996,3.6930594360000004,-0.001244769,32.371097,1.174974883,B0006
166,2802.0159999999996,3.3721484960000003,-0.0019917520000000003,38.47067656,1.421786505,B0007
167,2820.39,3.691808983,-0.003127129,32.19232413,1.185675233,B0006
167,2820.39,3.3838566489999997,-0.000984538,37.85160245,1.432455272,B0007
